Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,+PDU Type (LE ADV),
,3538,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:22:45.305584 PM",-35.000 dBm (strong),SCAN_RSP,
,3539,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:22:45.305855 PM",-42.000 dBm (medium),ADV_IND,
,3540,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247683",="13-Nov-17 5:22:46.553538 PM",-37.000 dBm (medium),ADV_IND,
,3541,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:46.554235 PM",-35.000 dBm (strong),ADV_IND,
,3542,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:22:46.554738 PM",-38.000 dBm (medium),SCAN_REQ,
,3543,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="13-Nov-17 5:22:46.555063 PM",-35.000 dBm (strong),SCAN_RSP,
,3544,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:22:46.555334 PM",-42.000 dBm (medium),ADV_IND,
,3545,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.245233",="13-Nov-17 5:22:47.800567 PM",-37.000 dBm (medium),ADV_IND,
,3546,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:47.801264 PM",-35.000 dBm (strong),ADV_IND,
,3547,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:47.801961 PM",-42.000 dBm (medium),ADV_IND,
,3548,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234335",="13-Nov-17 5:22:49.036296 PM",-37.000 dBm (medium),ADV_IND,
,3549,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:22:49.036799 PM",-44.000 dBm (medium),SCAN_REQ,
,3550,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:22:49.037124 PM",-37.000 dBm (medium),SCAN_RSP,
,3551,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:22:49.037396 PM",-35.000 dBm (strong),ADV_IND,
,3552,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:49.038092 PM",-42.000 dBm (medium),ADV_IND,
,3553,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247683",="13-Nov-17 5:22:50.285776 PM",-36.000 dBm (strong),ADV_IND,
,3554,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:50.286473 PM",-35.000 dBm (strong),ADV_IND,
,3555,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:22:50.286975 PM",-38.000 dBm (medium),SCAN_REQ,
,3556,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:22:50.287301 PM",-35.000 dBm (strong),SCAN_RSP,
,3557,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:22:50.287572 PM",-42.000 dBm (medium),ADV_IND,
,3558,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251236",="13-Nov-17 5:22:51.538808 PM",-36.000 dBm (strong),ADV_IND,
,3559,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:51.539505 PM",-35.000 dBm (strong),ADV_IND,
,3560,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:22:51.540008 PM",-38.000 dBm (medium),SCAN_REQ,
,3561,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="13-Nov-17 5:22:51.540333 PM",-35.000 dBm (strong),SCAN_RSP,
,3562,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:22:51.540604 PM",-42.000 dBm (medium),ADV_IND,
,3563,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234211",="13-Nov-17 5:22:52.774815 PM",-37.000 dBm (medium),ADV_IND,
,3564,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:52.775512 PM",-35.000 dBm (strong),ADV_IND,
,3565,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:22:52.776015 PM",-38.000 dBm (medium),SCAN_REQ,
,3566,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:22:52.776340 PM",-35.000 dBm (strong),SCAN_RSP,
,3567,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:22:52.776611 PM",-42.000 dBm (medium),ADV_IND,
,3568,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246933",="13-Nov-17 5:22:54.023544 PM",-36.000 dBm (strong),ADV_IND,
,3569,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:54.024242 PM",-35.000 dBm (strong),ADV_IND,
,3570,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:22:54.024744 PM",-38.000 dBm (medium),SCAN_REQ,
,3571,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:22:54.025070 PM",-35.000 dBm (strong),SCAN_RSP,
,3572,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:22:54.025340 PM",-42.000 dBm (medium),ADV_IND,
,3573,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238533",="13-Nov-17 5:22:55.263874 PM",-36.000 dBm (strong),ADV_IND,
,3574,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:55.264571 PM",-35.000 dBm (strong),ADV_IND,
,3575,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:55.265268 PM",-42.000 dBm (medium),ADV_IND,
,3576,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:22:55.265770 PM",-39.000 dBm (medium),SCAN_REQ,
,3577,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:22:55.266096 PM",-42.000 dBm (medium),SCAN_RSP,
,3578,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247207",="13-Nov-17 5:22:56.513303 PM",-36.000 dBm (strong),ADV_IND,
,3579,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:22:56.513806 PM",-44.000 dBm (medium),SCAN_REQ,
,3580,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:22:56.514132 PM",-37.000 dBm (medium),SCAN_RSP,
,3581,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:22:56.514403 PM",-35.000 dBm (strong),ADV_IND,
,3582,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:56.515100 PM",-42.000 dBm (medium),ADV_IND,
,3583,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244832",="13-Nov-17 5:22:57.759932 PM",-37.000 dBm (medium),ADV_IND,
,3584,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:57.760629 PM",-35.000 dBm (strong),ADV_IND,
,3585,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:57.761326 PM",-42.000 dBm (medium),ADV_IND,
,3586,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242335",="13-Nov-17 5:22:59.003661 PM",-36.000 dBm (strong),ADV_IND,
,3587,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:22:59.004164 PM",-44.000 dBm (medium),SCAN_REQ,
,3588,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:22:59.004489 PM",-37.000 dBm (medium),SCAN_RSP,
,3589,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:22:59.004760 PM",-35.000 dBm (strong),ADV_IND,
,3590,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:22:59.005457 PM",-42.000 dBm (medium),ADV_IND,
,3591,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246983",="13-Nov-17 5:23:00.252440 PM",-36.000 dBm (strong),ADV_IND,
,3592,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:00.253138 PM",-35.000 dBm (strong),ADV_IND,
,3593,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:00.253835 PM",-42.000 dBm (medium),ADV_IND,
,3594,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235613",="13-Nov-17 5:23:01.489448 PM",-36.000 dBm (strong),ADV_IND,
,3595,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:01.490145 PM",-35.000 dBm (strong),ADV_IND,
,3596,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:01.490647 PM",-38.000 dBm (medium),SCAN_REQ,
,3597,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:01.490973 PM",-35.000 dBm (strong),SCAN_RSP,
,3598,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:01.491244 PM",-42.000 dBm (medium),ADV_IND,
,3599,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250183",="13-Nov-17 5:23:02.741427 PM",-36.000 dBm (strong),ADV_IND,
,3600,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:02.741929 PM",-44.000 dBm (medium),SCAN_REQ,
,3601,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:02.742255 PM",-36.000 dBm (strong),SCAN_RSP,
,3602,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:02.742526 PM",-35.000 dBm (strong),ADV_IND,
,3603,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:02.743223 PM",-42.000 dBm (medium),ADV_IND,
,3604,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240933",="13-Nov-17 5:23:03.984156 PM",-36.000 dBm (strong),ADV_IND,
,3605,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:03.984659 PM",-44.000 dBm (medium),SCAN_REQ,
,3606,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:03.984985 PM",-36.000 dBm (strong),SCAN_RSP,
,3607,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:03.985256 PM",-35.000 dBm (strong),ADV_IND,
,3608,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:03.985953 PM",-42.000 dBm (medium),ADV_IND,
,3609,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248732",="13-Nov-17 5:23:05.234685 PM",-36.000 dBm (strong),ADV_IND,
,3610,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:05.235383 PM",-35.000 dBm (strong),ADV_IND,
,3611,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:05.235885 PM",-38.000 dBm (medium),SCAN_REQ,
,3612,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:05.236211 PM",-35.000 dBm (strong),SCAN_RSP,
,3613,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:05.236481 PM",-42.000 dBm (medium),ADV_IND,
,3614,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244883",="13-Nov-17 5:23:06.481365 PM",-36.000 dBm (strong),ADV_IND,
,3615,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:06.482062 PM",-35.000 dBm (strong),ADV_IND,
,3616,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:23:06.482564 PM",-38.000 dBm (medium),SCAN_REQ,
,3617,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:06.482890 PM",-35.000 dBm (strong),SCAN_RSP,
,3618,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:06.483161 PM",-42.000 dBm (medium),ADV_IND,
,3619,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235583",="13-Nov-17 5:23:07.718744 PM",-36.000 dBm (strong),ADV_IND,
,3620,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:07.719441 PM",-35.000 dBm (strong),ADV_IND,
,3621,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:07.719944 PM",-38.000 dBm (medium),SCAN_REQ,
,3622,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="13-Nov-17 5:23:07.720269 PM",-35.000 dBm (strong),SCAN_RSP,
,3623,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:07.720540 PM",-42.000 dBm (medium),ADV_IND,
,3624,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246833",="13-Nov-17 5:23:08.967373 PM",-36.000 dBm (strong),ADV_IND,
,3625,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:23:08.967875 PM",-44.000 dBm (medium),SCAN_REQ,
,3626,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:08.968201 PM",-36.000 dBm (strong),SCAN_RSP,
,3627,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:08.968472 PM",-35.000 dBm (strong),ADV_IND,
,3628,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:08.969169 PM",-42.000 dBm (medium),ADV_IND,
,3629,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235611",="13-Nov-17 5:23:10.204780 PM",-36.000 dBm (strong),ADV_IND,
,3630,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:10.205478 PM",-35.000 dBm (strong),ADV_IND,
,3631,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:10.205980 PM",-38.000 dBm (medium),SCAN_REQ,
,3632,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="13-Nov-17 5:23:10.206306 PM",-35.000 dBm (strong),SCAN_RSP,
,3633,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:10.206576 PM",-42.000 dBm (medium),ADV_IND,
,3634,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243533",="13-Nov-17 5:23:11.450110 PM",-36.000 dBm (strong),ADV_IND,
,3635,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:11.450807 PM",-35.000 dBm (strong),ADV_IND,
,3636,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:11.451504 PM",-42.000 dBm (medium),ADV_IND,
,3637,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250835",="13-Nov-17 5:23:12.702339 PM",-36.000 dBm (strong),ADV_IND,
,3638,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:12.703036 PM",-35.000 dBm (strong),ADV_IND,
,3639,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:12.703539 PM",-38.000 dBm (medium),SCAN_REQ,
,3640,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:12.703865 PM",-35.000 dBm (strong),SCAN_RSP,
,3641,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:12.704136 PM",-42.000 dBm (medium),ADV_IND,
,3642,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241532",="13-Nov-17 5:23:13.945668 PM",-36.000 dBm (strong),ADV_IND,
,3643,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:13.946365 PM",-35.000 dBm (strong),ADV_IND,
,3644,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:13.946868 PM",-38.000 dBm (medium),SCAN_REQ,
,3645,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:13.947193 PM",-35.000 dBm (strong),SCAN_RSP,
,3646,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:13.947464 PM",-42.000 dBm (medium),ADV_IND,
,3647,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242233",="13-Nov-17 5:23:15.189697 PM",-36.000 dBm (strong),ADV_IND,
,3648,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:15.190395 PM",-35.000 dBm (strong),ADV_IND,
,3649,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:15.191091 PM",-42.000 dBm (medium),ADV_IND,
,3650,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:23:15.191593 PM",-39.000 dBm (medium),SCAN_REQ,
,3651,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:15.191919 PM",-42.000 dBm (medium),SCAN_RSP,
,3652,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242857",="13-Nov-17 5:23:16.434777 PM",-36.000 dBm (strong),ADV_IND,
,3653,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:23:16.435279 PM",-44.000 dBm (medium),SCAN_REQ,
,3654,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:16.435605 PM",-36.000 dBm (strong),SCAN_RSP,
,3655,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:16.435876 PM",-35.000 dBm (strong),ADV_IND,
,3656,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:16.436573 PM",-42.000 dBm (medium),ADV_IND,
,3657,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238510",="13-Nov-17 5:23:17.675083 PM",-36.000 dBm (strong),ADV_IND,
,3658,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:17.675586 PM",-44.000 dBm (medium),SCAN_REQ,
,3659,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:17.675912 PM",-36.000 dBm (strong),SCAN_RSP,
,3660,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:17.676183 PM",-35.000 dBm (strong),ADV_IND,
,3661,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:17.676880 PM",-42.000 dBm (medium),ADV_IND,
,3662,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251507",="13-Nov-17 5:23:18.928387 PM",-36.000 dBm (strong),ADV_IND,
,3663,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:18.928890 PM",-44.000 dBm (medium),SCAN_REQ,
,3664,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:18.929215 PM",-36.000 dBm (strong),SCAN_RSP,
,3665,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:18.929486 PM",-35.000 dBm (strong),ADV_IND,
,3666,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:18.930183 PM",-42.000 dBm (medium),ADV_IND,
,3667,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.229733",="13-Nov-17 5:23:20.159916 PM",-36.000 dBm (strong),ADV_IND,
,3668,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:20.160614 PM",-35.000 dBm (strong),ADV_IND,
,3669,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:23:20.161116 PM",-38.000 dBm (medium),SCAN_REQ,
,3670,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:20.161442 PM",-35.000 dBm (strong),SCAN_RSP,
,3671,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:20.161712 PM",-42.000 dBm (medium),ADV_IND,
,3672,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247283",="13-Nov-17 5:23:21.408996 PM",-36.000 dBm (strong),ADV_IND,
,3673,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:21.409693 PM",-35.000 dBm (strong),ADV_IND,
,3674,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:21.410195 PM",-38.000 dBm (medium),SCAN_REQ,
,3675,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:21.410521 PM",-35.000 dBm (strong),SCAN_RSP,
,3676,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:21.410792 PM",-42.000 dBm (medium),ADV_IND,
,3677,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241833",="13-Nov-17 5:23:22.652625 PM",-36.000 dBm (strong),ADV_IND,
,3678,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:23:22.653127 PM",-44.000 dBm (medium),SCAN_REQ,
,3679,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:22.653453 PM",-36.000 dBm (strong),SCAN_RSP,
,3680,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:22.653724 PM",-35.000 dBm (strong),ADV_IND,
,3681,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:22.654421 PM",-42.000 dBm (medium),ADV_IND,
,3682,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244983",="13-Nov-17 5:23:23.899404 PM",-36.000 dBm (strong),ADV_IND,
,3683,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:23.899907 PM",-44.000 dBm (medium),SCAN_REQ,
,3684,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="13-Nov-17 5:23:23.900232 PM",-36.000 dBm (strong),SCAN_RSP,
,3685,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:23.900503 PM",-35.000 dBm (strong),ADV_IND,
,3686,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:23.901200 PM",-42.000 dBm (medium),ADV_IND,
,3687,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.239683",="13-Nov-17 5:23:25.140883 PM",-36.000 dBm (strong),ADV_IND,
,3688,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:25.141580 PM",-35.000 dBm (strong),ADV_IND,
,3689,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:25.142083 PM",-38.000 dBm (medium),SCAN_REQ,
,3690,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:25.142408 PM",-35.000 dBm (strong),SCAN_RSP,
,3691,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:25.142679 PM",-42.000 dBm (medium),ADV_IND,
,3692,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251561",="13-Nov-17 5:23:26.394240 PM",-36.000 dBm (strong),ADV_IND,
,3693,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:23:26.394937 PM",-35.000 dBm (strong),ADV_IND,
,3694,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:23:26.395440 PM",-38.000 dBm (medium),SCAN_REQ,
,3695,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:23:26.395766 PM",-35.000 dBm (strong),SCAN_RSP,
,3696,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:23:26.396037 PM",-42.000 dBm (medium),ADV_IND,
,3697,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243155",="13-Nov-17 5:23:27.639192 PM",-36.000 dBm (strong),ADV_IND,
