Chan,Timestamp,RSSI
39,13-Nov-17 5:14:40.851422 PM,-42
37,13-Nov-17 5:14:42.083505 PM,-36
38,13-Nov-17 5:14:42.084203 PM,-35
38,13-Nov-17 5:14:42.084705 PM,-38
38,13-Nov-17 5:14:42.085031 PM,-35
39,13-Nov-17 5:14:42.085301 PM,-42
37,13-Nov-17 5:14:43.337885 PM,-36
38,13-Nov-17 5:14:43.338582 PM,-35
38,13-Nov-17 5:14:43.339084 PM,-38
38,13-Nov-17 5:14:43.339410 PM,-35
39,13-Nov-17 5:14:43.339681 PM,-42
37,13-Nov-17 5:14:44.580614 PM,-36
38,13-Nov-17 5:14:44.581311 PM,-35
39,13-Nov-17 5:14:44.582008 PM,-42
37,13-Nov-17 5:14:45.826244 PM,-36
37,13-Nov-17 5:14:45.826746 PM,-44
37,13-Nov-17 5:14:45.827072 PM,-36
38,13-Nov-17 5:14:45.827343 PM,-35
39,13-Nov-17 5:14:45.828040 PM,-42
37,13-Nov-17 5:14:47.080523 PM,-36
38,13-Nov-17 5:14:47.081220 PM,-35
39,13-Nov-17 5:14:47.081917 PM,-42
37,13-Nov-17 5:14:48.330281 PM,-37
37,13-Nov-17 5:14:48.330783 PM,-44
37,13-Nov-17 5:14:48.331109 PM,-37
38,13-Nov-17 5:14:48.331380 PM,-35
39,13-Nov-17 5:14:48.332077 PM,-43
37,13-Nov-17 5:14:49.566860 PM,-37
38,13-Nov-17 5:14:49.567557 PM,-35
38,13-Nov-17 5:14:49.568060 PM,-38
38,13-Nov-17 5:14:49.568385 PM,-35
39,13-Nov-17 5:14:49.568656 PM,-42
37,13-Nov-17 5:14:50.824989 PM,-37
38,13-Nov-17 5:14:50.825687 PM,-35
38,13-Nov-17 5:14:50.826189 PM,-38
38,13-Nov-17 5:14:50.826515 PM,-35
39,13-Nov-17 5:14:50.826785 PM,-43
37,13-Nov-17 5:14:52.066919 PM,-37
37,13-Nov-17 5:14:52.067421 PM,-44
37,13-Nov-17 5:14:52.067747 PM,-37
38,13-Nov-17 5:14:52.068018 PM,-35
39,13-Nov-17 5:14:52.068715 PM,-42
37,13-Nov-17 5:14:53.310698 PM,-37
37,13-Nov-17 5:14:53.311200 PM,-44
37,13-Nov-17 5:14:53.311526 PM,-37
38,13-Nov-17 5:14:53.311797 PM,-35
39,13-Nov-17 5:14:53.312494 PM,-42
37,13-Nov-17 5:14:54.556178 PM,-37
38,13-Nov-17 5:14:54.556875 PM,-35
38,13-Nov-17 5:14:54.557377 PM,-38
38,13-Nov-17 5:14:54.557703 PM,-35
39,13-Nov-17 5:14:54.557974 PM,-42
37,13-Nov-17 5:14:55.802007 PM,-37
38,13-Nov-17 5:14:55.802704 PM,-35
38,13-Nov-17 5:14:55.803207 PM,-38
38,13-Nov-17 5:14:55.803532 PM,-35
39,13-Nov-17 5:14:55.803803 PM,-43
37,13-Nov-17 5:14:57.055936 PM,-37
38,13-Nov-17 5:14:57.056634 PM,-35
38,13-Nov-17 5:14:57.057136 PM,-38
38,13-Nov-17 5:14:57.057462 PM,-35
39,13-Nov-17 5:14:57.057732 PM,-43
37,13-Nov-17 5:14:58.306866 PM,-37
37,13-Nov-17 5:14:58.307368 PM,-44
37,13-Nov-17 5:14:58.307694 PM,-37
38,13-Nov-17 5:14:58.307965 PM,-35
39,13-Nov-17 5:14:58.308662 PM,-42
37,13-Nov-17 5:14:59.548495 PM,-37
38,13-Nov-17 5:14:59.549192 PM,-35
38,13-Nov-17 5:14:59.549695 PM,-38
38,13-Nov-17 5:14:59.550020 PM,-35
39,13-Nov-17 5:14:59.550291 PM,-43
37,13-Nov-17 5:15:00.791675 PM,-37
38,13-Nov-17 5:15:00.792372 PM,-35
38,13-Nov-17 5:15:00.792874 PM,-38
38,13-Nov-17 5:15:00.793200 PM,-35
39,13-Nov-17 5:15:00.793471 PM,-43
37,13-Nov-17 5:15:02.035454 PM,-37
38,13-Nov-17 5:15:02.036151 PM,-35
38,13-Nov-17 5:15:02.036654 PM,-38
38,13-Nov-17 5:15:02.036979 PM,-35
39,13-Nov-17 5:15:02.037250 PM,-42
37,13-Nov-17 5:15:03.281283 PM,-37
38,13-Nov-17 5:15:03.281981 PM,-35
38,13-Nov-17 5:15:03.282483 PM,-36
38,13-Nov-17 5:15:03.282809 PM,-35
39,13-Nov-17 5:15:03.283079 PM,-42
37,13-Nov-17 5:15:04.525763 PM,-37
38,13-Nov-17 5:15:04.526460 PM,-35
39,13-Nov-17 5:15:04.527157 PM,-43
39,13-Nov-17 5:15:04.527659 PM,-39
39,13-Nov-17 5:15:04.527985 PM,-42
37,13-Nov-17 5:15:05.775592 PM,-37
37,13-Nov-17 5:15:05.776094 PM,-44
37,13-Nov-17 5:15:05.776420 PM,-37
38,13-Nov-17 5:15:05.776691 PM,-35
39,13-Nov-17 5:15:05.777388 PM,-43
37,13-Nov-17 5:15:07.013272 PM,-37
37,13-Nov-17 5:15:07.013774 PM,-44
37,13-Nov-17 5:15:07.014100 PM,-37
38,13-Nov-17 5:15:07.014371 PM,-35
39,13-Nov-17 5:15:07.015068 PM,-43
37,13-Nov-17 5:15:08.263679 PM,-37
37,13-Nov-17 5:15:08.264181 PM,-44
37,13-Nov-17 5:15:08.264507 PM,-37
38,13-Nov-17 5:15:08.264778 PM,-35
39,13-Nov-17 5:15:08.265475 PM,-43
37,13-Nov-17 5:15:09.509035 PM,-37
38,13-Nov-17 5:15:09.509733 PM,-35
38,13-Nov-17 5:15:09.510235 PM,-38
38,13-Nov-17 5:15:09.510561 PM,-35
39,13-Nov-17 5:15:09.510831 PM,-43
37,13-Nov-17 5:15:10.758038 PM,-37
38,13-Nov-17 5:15:10.758735 PM,-35
38,13-Nov-17 5:15:10.759237 PM,-38
38,13-Nov-17 5:15:10.759563 PM,-35
39,13-Nov-17 5:15:10.759834 PM,-43
37,13-Nov-17 5:15:11.997217 PM,-37
37,13-Nov-17 5:15:11.997720 PM,-44
37,13-Nov-17 5:15:11.998046 PM,-37
38,13-Nov-17 5:15:11.998317 PM,-35
39,13-Nov-17 5:15:11.999014 PM,-43
37,13-Nov-17 5:15:13.255447 PM,-37
37,13-Nov-17 5:15:13.255950 PM,-44
37,13-Nov-17 5:15:13.256276 PM,-37
38,13-Nov-17 5:15:13.256547 PM,-35
39,13-Nov-17 5:15:13.257244 PM,-43
37,13-Nov-17 5:15:14.488476 PM,-37
38,13-Nov-17 5:15:14.489173 PM,-35
38,13-Nov-17 5:15:14.489676 PM,-38
38,13-Nov-17 5:15:14.490002 PM,-35
39,13-Nov-17 5:15:14.490273 PM,-43
37,13-Nov-17 5:15:15.744105 PM,-37
38,13-Nov-17 5:15:15.744803 PM,-35
38,13-Nov-17 5:15:15.745305 PM,-38
38,13-Nov-17 5:15:15.745631 PM,-35
39,13-Nov-17 5:15:15.745901 PM,-42
37,13-Nov-17 5:15:16.988935 PM,-36
39,13-Nov-17 5:15:16.990329 PM,-42
37,13-Nov-17 5:15:18.233164 PM,-36
38,13-Nov-17 5:15:18.233861 PM,-35
38,13-Nov-17 5:15:18.234364 PM,-38
38,13-Nov-17 5:15:18.234689 PM,-35
39,13-Nov-17 5:15:18.234960 PM,-42
37,13-Nov-17 5:15:19.463372 PM,-37
38,13-Nov-17 5:15:19.464069 PM,-35
38,13-Nov-17 5:15:19.464572 PM,-38
38,13-Nov-17 5:15:19.464897 PM,-35
39,13-Nov-17 5:15:19.465168 PM,-43
37,13-Nov-17 5:15:20.722001 PM,-37
38,13-Nov-17 5:15:20.722698 PM,-35
38,13-Nov-17 5:15:20.723201 PM,-38
38,13-Nov-17 5:15:20.723526 PM,-35
39,13-Nov-17 5:15:20.723797 PM,-43
37,13-Nov-17 5:15:21.960780 PM,-37
38,13-Nov-17 5:15:21.961478 PM,-35
38,13-Nov-17 5:15:21.961980 PM,-38
38,13-Nov-17 5:15:21.962306 PM,-35
39,13-Nov-17 5:15:21.962576 PM,-43
37,13-Nov-17 5:15:23.209860 PM,-37
38,13-Nov-17 5:15:23.210557 PM,-35
38,13-Nov-17 5:15:23.211060 PM,-38
38,13-Nov-17 5:15:23.211386 PM,-36
39,13-Nov-17 5:15:23.211657 PM,-43
37,13-Nov-17 5:15:24.454989 PM,-36
38,13-Nov-17 5:15:24.455686 PM,-35
39,13-Nov-17 5:15:24.456383 PM,-42
39,13-Nov-17 5:15:24.456886 PM,-39
39,13-Nov-17 5:15:24.457212 PM,-42
37,13-Nov-17 5:15:25.698469 PM,-37
37,13-Nov-17 5:15:25.698971 PM,-44
37,13-Nov-17 5:15:25.699297 PM,-37
38,13-Nov-17 5:15:25.699568 PM,-35
39,13-Nov-17 5:15:25.700265 PM,-42
37,13-Nov-17 5:15:26.940602 PM,-36
37,13-Nov-17 5:15:26.941104 PM,-44
37,13-Nov-17 5:15:26.941430 PM,-36
38,13-Nov-17 5:15:26.941701 PM,-35
39,13-Nov-17 5:15:26.942398 PM,-42
37,13-Nov-17 5:15:28.190527 PM,-36
37,13-Nov-17 5:15:28.191030 PM,-44
37,13-Nov-17 5:15:28.191355 PM,-36
38,13-Nov-17 5:15:28.191627 PM,-35
39,13-Nov-17 5:15:28.192323 PM,-43
37,13-Nov-17 5:15:29.432757 PM,-37
38,13-Nov-17 5:15:29.433454 PM,-35
38,13-Nov-17 5:15:29.433956 PM,-38
38,13-Nov-17 5:15:29.434282 PM,-35
39,13-Nov-17 5:15:29.434553 PM,-42
37,13-Nov-17 5:15:30.669336 PM,-36
38,13-Nov-17 5:15:30.670033 PM,-35
38,13-Nov-17 5:15:30.670536 PM,-38
38,13-Nov-17 5:15:30.670861 PM,-35
39,13-Nov-17 5:15:30.671132 PM,-43
37,13-Nov-17 5:15:31.917266 PM,-37
38,13-Nov-17 5:15:31.917963 PM,-35
39,13-Nov-17 5:15:31.918660 PM,-42
37,13-Nov-17 5:15:33.155795 PM,-36
37,13-Nov-17 5:15:33.156298 PM,-41
37,13-Nov-17 5:15:33.156624 PM,-37
38,13-Nov-17 5:15:33.156895 PM,-35
39,13-Nov-17 5:15:33.157592 PM,-42
37,13-Nov-17 5:15:34.399403 PM,-36
38,13-Nov-17 5:15:34.400100 PM,-35
38,13-Nov-17 5:15:34.400603 PM,-38
38,13-Nov-17 5:15:34.400930 PM,-35
39,13-Nov-17 5:15:34.401200 PM,-42
37,13-Nov-17 5:15:35.646083 PM,-36
38,13-Nov-17 5:15:35.646780 PM,-35
38,13-Nov-17 5:15:35.647282 PM,-38
38,13-Nov-17 5:15:35.647608 PM,-35
39,13-Nov-17 5:15:35.647879 PM,-42
37,13-Nov-17 5:15:36.893762 PM,-36
38,13-Nov-17 5:15:36.894459 PM,-35
38,13-Nov-17 5:15:36.894962 PM,-38
38,13-Nov-17 5:15:36.895288 PM,-35
39,13-Nov-17 5:15:36.895559 PM,-42
37,13-Nov-17 5:15:38.129941 PM,-36
38,13-Nov-17 5:15:38.130639 PM,-35
38,13-Nov-17 5:15:38.131141 PM,-38
38,13-Nov-17 5:15:38.131467 PM,-35
39,13-Nov-17 5:15:38.131737 PM,-42
37,13-Nov-17 5:15:39.378221 PM,-36
38,13-Nov-17 5:15:39.378918 PM,-35
38,13-Nov-17 5:15:39.379420 PM,-38
38,13-Nov-17 5:15:39.379746 PM,-35
39,13-Nov-17 5:15:39.380017 PM,-42
37,13-Nov-17 5:15:40.626750 PM,-36
38,13-Nov-17 5:15:40.627447 PM,-35
38,13-Nov-17 5:15:40.627950 PM,-38
38,13-Nov-17 5:15:40.628275 PM,-35
39,13-Nov-17 5:15:40.628546 PM,-42
37,13-Nov-17 5:15:41.872180 PM,-36
38,13-Nov-17 5:15:41.872877 PM,-35
38,13-Nov-17 5:15:41.873379 PM,-38
38,13-Nov-17 5:15:41.873705 PM,-35
39,13-Nov-17 5:15:41.873976 PM,-42
37,13-Nov-17 5:15:43.113487 PM,-36
38,13-Nov-17 5:15:43.114184 PM,-35
38,13-Nov-17 5:15:43.114686 PM,-38
38,13-Nov-17 5:15:43.115012 PM,-35
39,13-Nov-17 5:15:43.115283 PM,-42
37,13-Nov-17 5:15:44.359666 PM,-37
38,13-Nov-17 5:15:44.360364 PM,-35
39,13-Nov-17 5:15:44.361060 PM,-42
39,13-Nov-17 5:15:44.361563 PM,-39
39,13-Nov-17 5:15:44.361888 PM,-42
37,13-Nov-17 5:15:45.608396 PM,-36
37,13-Nov-17 5:15:45.608898 PM,-44
37,13-Nov-17 5:15:45.609224 PM,-37
38,13-Nov-17 5:15:45.609495 PM,-35
39,13-Nov-17 5:15:45.610192 PM,-42
37,13-Nov-17 5:15:46.847275 PM,-36
37,13-Nov-17 5:15:46.847777 PM,-44
37,13-Nov-17 5:15:46.848103 PM,-36
38,13-Nov-17 5:15:46.848374 PM,-35
39,13-Nov-17 5:15:46.849071 PM,-42
37,13-Nov-17 5:15:48.093955 PM,-37
37,13-Nov-17 5:15:48.094457 PM,-44
37,13-Nov-17 5:15:48.094783 PM,-37
38,13-Nov-17 5:15:48.095054 PM,-35
39,13-Nov-17 5:15:48.095751 PM,-42
37,13-Nov-17 5:15:49.328884 PM,-37
38,13-Nov-17 5:15:49.329581 PM,-35
38,13-Nov-17 5:15:49.330083 PM,-38
38,13-Nov-17 5:15:49.330409 PM,-36
39,13-Nov-17 5:15:49.330680 PM,-43
37,13-Nov-17 5:15:50.582890 PM,-37
38,13-Nov-17 5:15:50.583588 PM,-35
38,13-Nov-17 5:15:50.584090 PM,-38
38,13-Nov-17 5:15:50.584416 PM,-35
39,13-Nov-17 5:15:50.584686 PM,-42
37,13-Nov-17 5:15:51.815643 PM,-37
38,13-Nov-17 5:15:51.816340 PM,-35
38,13-Nov-17 5:15:51.816842 PM,-38
38,13-Nov-17 5:15:51.817168 PM,-35
39,13-Nov-17 5:15:51.817439 PM,-43
37,13-Nov-17 5:15:53.071678 PM,-37
37,13-Nov-17 5:15:53.072180 PM,-44
37,13-Nov-17 5:15:53.072506 PM,-37
38,13-Nov-17 5:15:53.072777 PM,-35
39,13-Nov-17 5:15:53.073474 PM,-43
37,13-Nov-17 5:15:54.321357 PM,-36
38,13-Nov-17 5:15:54.322055 PM,-35
38,13-Nov-17 5:15:54.322557 PM,-38
38,13-Nov-17 5:15:54.322883 PM,-35
39,13-Nov-17 5:15:54.323153 PM,-42
37,13-Nov-17 5:15:55.570037 PM,-36
38,13-Nov-17 5:15:55.570734 PM,-35
38,13-Nov-17 5:15:55.571236 PM,-38
38,13-Nov-17 5:15:55.571562 PM,-35
39,13-Nov-17 5:15:55.571833 PM,-42
37,13-Nov-17 5:15:56.808616 PM,-36
38,13-Nov-17 5:15:56.809313 PM,-35
38,13-Nov-17 5:15:56.809816 PM,-38
38,13-Nov-17 5:15:56.810141 PM,-35
39,13-Nov-17 5:15:56.810412 PM,-42
37,13-Nov-17 5:15:58.054646 PM,-36
38,13-Nov-17 5:15:58.055343 PM,-35
38,13-Nov-17 5:15:58.055845 PM,-38
38,13-Nov-17 5:15:58.056171 PM,-35
39,13-Nov-17 5:15:58.056442 PM,-42
37,13-Nov-17 5:15:59.310375 PM,-36
38,13-Nov-17 5:15:59.311072 PM,-35
38,13-Nov-17 5:15:59.311574 PM,-38
38,13-Nov-17 5:15:59.311900 PM,-35
39,13-Nov-17 5:15:59.312171 PM,-42
37,13-Nov-17 5:16:00.558382 PM,-36
38,13-Nov-17 5:16:00.559080 PM,-35
38,13-Nov-17 5:16:00.559582 PM,-38
38,13-Nov-17 5:16:00.559908 PM,-35
39,13-Nov-17 5:16:00.560178 PM,-42
37,13-Nov-17 5:16:01.796912 PM,-36
38,13-Nov-17 5:16:01.797609 PM,-35
38,13-Nov-17 5:16:01.798112 PM,-38
38,13-Nov-17 5:16:01.798438 PM,-35
39,13-Nov-17 5:16:01.798709 PM,-42
37,13-Nov-17 5:16:03.043341 PM,-36
38,13-Nov-17 5:16:03.044038 PM,-35
39,13-Nov-17 5:16:03.044735 PM,-42
37,13-Nov-17 5:16:04.289122 PM,-36
38,13-Nov-17 5:16:04.289819 PM,-35
39,13-Nov-17 5:16:04.290516 PM,-42
39,13-Nov-17 5:16:04.291018 PM,-40
39,13-Nov-17 5:16:04.291345 PM,-42
37,13-Nov-17 5:16:05.539800 PM,-36
37,13-Nov-17 5:16:05.540302 PM,-44
37,13-Nov-17 5:16:05.540628 PM,-37
38,13-Nov-17 5:16:05.540899 PM,-35
39,13-Nov-17 5:16:05.541596 PM,-42
37,13-Nov-17 5:16:06.783979 PM,-36
37,13-Nov-17 5:16:06.784482 PM,-44
37,13-Nov-17 5:16:06.784807 PM,-37
38,13-Nov-17 5:16:06.785079 PM,-35
39,13-Nov-17 5:16:06.785775 PM,-42
37,13-Nov-17 5:16:08.025289 PM,-36
37,13-Nov-17 5:16:08.025791 PM,-44
37,13-Nov-17 5:16:08.026117 PM,-37
38,13-Nov-17 5:16:08.026388 PM,-35
39,13-Nov-17 5:16:08.027085 PM,-42
37,13-Nov-17 5:16:09.257516 PM,-36
38,13-Nov-17 5:16:09.258213 PM,-35
38,13-Nov-17 5:16:09.258715 PM,-38
38,13-Nov-17 5:16:09.259041 PM,-35
39,13-Nov-17 5:16:09.259312 PM,-42
37,13-Nov-17 5:16:10.506745 PM,-37
38,13-Nov-17 5:16:10.507443 PM,-35
38,13-Nov-17 5:16:10.507945 PM,-38
38,13-Nov-17 5:16:10.508271 PM,-35
39,13-Nov-17 5:16:10.508541 PM,-42
37,13-Nov-17 5:16:11.754075 PM,-37
38,13-Nov-17 5:16:11.754772 PM,-35
38,13-Nov-17 5:16:11.755274 PM,-38
38,13-Nov-17 5:16:11.755600 PM,-35
39,13-Nov-17 5:16:11.755871 PM,-43
37,13-Nov-17 5:16:12.999654 PM,-37
37,13-Nov-17 5:16:13.000157 PM,-44
37,13-Nov-17 5:16:13.000482 PM,-37
38,13-Nov-17 5:16:13.000753 PM,-35
39,13-Nov-17 5:16:13.001450 PM,-43
37,13-Nov-17 5:16:14.246534 PM,-37
38,13-Nov-17 5:16:14.247231 PM,-35
39,13-Nov-17 5:16:14.247928 PM,-42
37,13-Nov-17 5:16:15.488663 PM,-36
38,13-Nov-17 5:16:15.489360 PM,-35
39,13-Nov-17 5:16:15.490057 PM,-43
37,13-Nov-17 5:16:16.730519 PM,-37
38,13-Nov-17 5:16:16.731216 PM,-35
39,13-Nov-17 5:16:16.731913 PM,-42
37,13-Nov-17 5:16:17.974872 PM,-37
38,13-Nov-17 5:16:17.975569 PM,-35
39,13-Nov-17 5:16:17.976266 PM,-42
37,13-Nov-17 5:16:19.220494 PM,-36
38,13-Nov-17 5:16:19.221191 PM,-35
38,13-Nov-17 5:16:19.221694 PM,-38
38,13-Nov-17 5:16:19.222019 PM,-35
39,13-Nov-17 5:16:19.222290 PM,-42
37,13-Nov-17 5:16:20.464223 PM,-37
38,13-Nov-17 5:16:20.464921 PM,-35
38,13-Nov-17 5:16:20.465423 PM,-38
38,13-Nov-17 5:16:20.465749 PM,-35
39,13-Nov-17 5:16:20.466019 PM,-42
37,13-Nov-17 5:16:21.721853 PM,-37
38,13-Nov-17 5:16:21.722550 PM,-35
38,13-Nov-17 5:16:21.723052 PM,-38
38,13-Nov-17 5:16:21.723378 PM,-35
39,13-Nov-17 5:16:21.723649 PM,-43
37,13-Nov-17 5:16:22.957832 PM,-37
38,13-Nov-17 5:16:22.958529 PM,-35
38,13-Nov-17 5:16:22.959031 PM,-38
38,13-Nov-17 5:16:22.959357 PM,-35
39,13-Nov-17 5:16:22.959628 PM,-43
37,13-Nov-17 5:16:24.206611 PM,-37
38,13-Nov-17 5:16:24.207309 PM,-35
39,13-Nov-17 5:16:24.208005 PM,-43
39,13-Nov-17 5:16:24.208508 PM,-39
39,13-Nov-17 5:16:24.208833 PM,-42
37,13-Nov-17 5:16:25.439891 PM,-37
38,13-Nov-17 5:16:25.440588 PM,-35
39,13-Nov-17 5:16:25.441285 PM,-42
39,13-Nov-17 5:16:25.441788 PM,-39
39,13-Nov-17 5:16:25.442114 PM,-42
37,13-Nov-17 5:16:26.697822 PM,-37
37,13-Nov-17 5:16:26.698325 PM,-44
37,13-Nov-17 5:16:26.698650 PM,-37
38,13-Nov-17 5:16:26.698921 PM,-35
39,13-Nov-17 5:16:26.699618 PM,-43
37,13-Nov-17 5:16:27.934502 PM,-37
37,13-Nov-17 5:16:27.935004 PM,-44
37,13-Nov-17 5:16:27.935330 PM,-37
38,13-Nov-17 5:16:27.935601 PM,-35
39,13-Nov-17 5:16:27.936298 PM,-42
37,13-Nov-17 5:16:29.191831 PM,-36
39,13-Nov-17 5:16:29.193225 PM,-42
37,13-Nov-17 5:16:30.432560 PM,-37
38,13-Nov-17 5:16:30.433258 PM,-35
39,13-Nov-17 5:16:30.433954 PM,-43
37,13-Nov-17 5:16:31.671790 PM,-37
38,13-Nov-17 5:16:31.672487 PM,-35
39,13-Nov-17 5:16:31.673184 PM,-42
37,13-Nov-17 5:16:32.920119 PM,-37
37,13-Nov-17 5:16:32.920621 PM,-44
37,13-Nov-17 5:16:32.920947 PM,-37
38,13-Nov-17 5:16:32.921218 PM,-35
39,13-Nov-17 5:16:32.921915 PM,-42
37,13-Nov-17 5:16:34.163408 PM,-37
38,13-Nov-17 5:16:34.164106 PM,-35
38,13-Nov-17 5:16:34.164608 PM,-38
38,13-Nov-17 5:16:34.164934 PM,-35
39,13-Nov-17 5:16:34.165204 PM,-43
37,13-Nov-17 5:16:35.416306 PM,-37
38,13-Nov-17 5:16:35.417003 PM,-35
38,13-Nov-17 5:16:35.417505 PM,-38
38,13-Nov-17 5:16:35.417831 PM,-35
39,13-Nov-17 5:16:35.418102 PM,-42
37,13-Nov-17 5:16:36.653885 PM,-37
38,13-Nov-17 5:16:36.654582 PM,-35
38,13-Nov-17 5:16:36.655084 PM,-38
38,13-Nov-17 5:16:36.655410 PM,-35
39,13-Nov-17 5:16:36.655681 PM,-42
37,13-Nov-17 5:16:37.898616 PM,-37
38,13-Nov-17 5:16:37.899314 PM,-35
38,13-Nov-17 5:16:37.899816 PM,-38
38,13-Nov-17 5:16:37.900142 PM,-35
39,13-Nov-17 5:16:37.900412 PM,-42
37,13-Nov-17 5:16:39.143244 PM,-37
38,13-Nov-17 5:16:39.143941 PM,-35
38,13-Nov-17 5:16:39.144444 PM,-38
38,13-Nov-17 5:16:39.144769 PM,-35
39,13-Nov-17 5:16:39.145040 PM,-43
37,13-Nov-17 5:16:40.393873 PM,-37
38,13-Nov-17 5:16:40.394570 PM,-35
38,13-Nov-17 5:16:40.395073 PM,-38
38,13-Nov-17 5:16:40.395398 PM,-35
39,13-Nov-17 5:16:40.395669 PM,-43
37,13-Nov-17 5:16:41.639853 PM,-36
38,13-Nov-17 5:16:41.640550 PM,-35
38,13-Nov-17 5:16:41.641052 PM,-38
38,13-Nov-17 5:16:41.641378 PM,-35
39,13-Nov-17 5:16:41.641649 PM,-43
37,13-Nov-17 5:16:42.893632 PM,-37
38,13-Nov-17 5:16:42.894329 PM,-35
38,13-Nov-17 5:16:42.894831 PM,-38
38,13-Nov-17 5:16:42.895157 PM,-35
39,13-Nov-17 5:16:42.895428 PM,-42
37,13-Nov-17 5:16:44.132361 PM,-37
38,13-Nov-17 5:16:44.133059 PM,-35
38,13-Nov-17 5:16:44.133561 PM,-38
38,13-Nov-17 5:16:44.133887 PM,-35
39,13-Nov-17 5:16:44.134157 PM,-42
37,13-Nov-17 5:16:45.381268 PM,-37
38,13-Nov-17 5:16:45.381965 PM,-35
39,13-Nov-17 5:16:45.382662 PM,-43
39,13-Nov-17 5:16:45.383164 PM,-39
39,13-Nov-17 5:16:45.383490 PM,-42
37,13-Nov-17 5:16:46.616670 PM,-37
37,13-Nov-17 5:16:46.617173 PM,-44
37,13-Nov-17 5:16:46.617498 PM,-37
38,13-Nov-17 5:16:46.617769 PM,-35
39,13-Nov-17 5:16:46.618466 PM,-42
37,13-Nov-17 5:16:47.861099 PM,-37
37,13-Nov-17 5:16:47.861602 PM,-44
37,13-Nov-17 5:16:47.861927 PM,-37
38,13-Nov-17 5:16:47.862199 PM,-35
39,13-Nov-17 5:16:47.862895 PM,-42
37,13-Nov-17 5:16:49.115029 PM,-37
37,13-Nov-17 5:16:49.115531 PM,-44
37,13-Nov-17 5:16:49.115857 PM,-37
38,13-Nov-17 5:16:49.116128 PM,-35
39,13-Nov-17 5:16:49.116825 PM,-42
37,13-Nov-17 5:16:50.350758 PM,-37
38,13-Nov-17 5:16:50.351455 PM,-35
38,13-Nov-17 5:16:50.351958 PM,-38
38,13-Nov-17 5:16:50.352283 PM,-35
39,13-Nov-17 5:16:50.352554 PM,-42
37,13-Nov-17 5:16:51.607038 PM,-37
38,13-Nov-17 5:16:51.607735 PM,-35
38,13-Nov-17 5:16:51.608237 PM,-38
38,13-Nov-17 5:16:51.608563 PM,-35
39,13-Nov-17 5:16:51.608834 PM,-42
37,13-Nov-17 5:16:52.853267 PM,-37
37,13-Nov-17 5:16:52.853769 PM,-44
37,13-Nov-17 5:16:52.854095 PM,-37
38,13-Nov-17 5:16:52.854366 PM,-35
39,13-Nov-17 5:16:52.855063 PM,-42
37,13-Nov-17 5:16:54.087646 PM,-37
37,13-Nov-17 5:16:54.088148 PM,-44
37,13-Nov-17 5:16:54.088474 PM,-37
38,13-Nov-17 5:16:54.088745 PM,-35
39,13-Nov-17 5:16:54.089442 PM,-42
37,13-Nov-17 5:16:55.334626 PM,-37
38,13-Nov-17 5:16:55.335323 PM,-35
38,13-Nov-17 5:16:55.335825 PM,-38
38,13-Nov-17 5:16:55.336151 PM,-35
39,13-Nov-17 5:16:55.336422 PM,-43
37,13-Nov-17 5:16:56.581755 PM,-37
38,13-Nov-17 5:16:56.582452 PM,-35
38,13-Nov-17 5:16:56.582955 PM,-38
38,13-Nov-17 5:16:56.583281 PM,-35
39,13-Nov-17 5:16:56.583552 PM,-42
37,13-Nov-17 5:16:57.825034 PM,-37
38,13-Nov-17 5:16:57.825731 PM,-35
38,13-Nov-17 5:16:57.826234 PM,-38
38,13-Nov-17 5:16:57.826559 PM,-35
39,13-Nov-17 5:16:57.826830 PM,-42
37,13-Nov-17 5:16:59.075564 PM,-37
38,13-Nov-17 5:16:59.076261 PM,-35
38,13-Nov-17 5:16:59.076764 PM,-38
38,13-Nov-17 5:16:59.077089 PM,-35
39,13-Nov-17 5:16:59.077360 PM,-42
37,13-Nov-17 5:17:00.311543 PM,-37
37,13-Nov-17 5:17:00.312046 PM,-44
37,13-Nov-17 5:17:00.312372 PM,-37
38,13-Nov-17 5:17:00.312643 PM,-35
39,13-Nov-17 5:17:00.313340 PM,-42
37,13-Nov-17 5:17:01.559250 PM,-37
38,13-Nov-17 5:17:01.559948 PM,-35
39,13-Nov-17 5:17:01.560644 PM,-42
37,13-Nov-17 5:17:02.811707 PM,-37
38,13-Nov-17 5:17:02.812404 PM,-35
39,13-Nov-17 5:17:02.813101 PM,-42
37,13-Nov-17 5:17:04.052659 PM,-37
37,13-Nov-17 5:17:04.053162 PM,-42
37,13-Nov-17 5:17:04.053487 PM,-37
38,13-Nov-17 5:17:04.053758 PM,-35
39,13-Nov-17 5:17:04.054455 PM,-43
37,13-Nov-17 5:17:05.304088 PM,-37
38,13-Nov-17 5:17:05.304786 PM,-35
38,13-Nov-17 5:17:05.305288 PM,-38
38,13-Nov-17 5:17:05.305614 PM,-35
39,13-Nov-17 5:17:05.305884 PM,-42
37,13-Nov-17 5:17:06.545568 PM,-37
37,13-Nov-17 5:17:06.546070 PM,-44
37,13-Nov-17 5:17:06.546396 PM,-37
38,13-Nov-17 5:17:06.546667 PM,-35
39,13-Nov-17 5:17:06.547364 PM,-42
37,13-Nov-17 5:17:07.780497 PM,-37
37,13-Nov-17 5:17:07.781000 PM,-44
37,13-Nov-17 5:17:07.781326 PM,-37
